Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,label,review_length,word_count,textblob_polarity,vader_compound,hf_sentiment
483134,B003YEZ2FC,A17V9XL4CWTQ6G,Chandler,9,11,5,1295395200,Wonderful earthy flavor and clearly high quality for less cost,"I cook a lot with paprika and I've found a great variance in quality over the years. Cheaper ones are more bland and have no heat, almost as though they are cut with some other spice. With better quality paprika, however, you can actually use less and get greater flavor and heat.<br /><br />And this was clearly good paprika in spite of my taking the risk of buying  it on the Internet. I bought it for the price but was surprised at the quality.<br /><br />if you like some heat in your food, paprika is the perfect spice to make it happen.  if you like smoky flavors such as chipotle or smoked salt, smoked paprika is even better. It adds an earthiness with the heat and the flavor to compliment the Southwest flavors I love.<br /><br />The flavors come through, it truly has a smoky flavor profile, and it has just the right touch of heat.<br /><br />Does everyone need 80 oz?  maybe not. but we use it enough that it's actually far cheaper for us to buy it this way. As a Mexican food lover, I make room in the pantry!",1,1023,192,0.2663165266106442,0.9884,0.993370532989502
503837,B000EM0JRI,AUIZ6SJPQUSHT,anonymous,6,7,4,1180396800,tastes very good but cans dangerously dented,"The soup itself is very good tasting, and I would not hesitate to order it again EXCEPT this is not the first time (including other products) I've received some very dented cans.  What's up with that Amazon?!<br /><br />The first two cans of this soup I've used so far were both more than a little dented, and the second one could really be considered dangerously so since it was very difficult to find a way to get it open (almost gave up on it).<br /><br />Get with it Amazon!  You've got some good products to offer, but it seems a shame that people really might decide it's not worth it to re-order if you keep sending the overabundance of sometimes even dangerously defective dented cans!",1,693,125,0.049852941176470586,-0.9366,0.0033641033805906773
391093,B003QWGMLU,A3REXJII9DK11R,Kriskarlik,0,0,5,1312588800,Dolce Gusto Peach Tea,This Peach tea is so Delicious!! I drink a couple of glasses a day! I am not fond of the taste of tea ...so this gives me a way to drink fluids daily (other than coffee) that are great tasting!!,1,194,40,0.46875,0.8626,0.9992345571517944
114211,B004FELBH8,A231FGX8G2Q5EW,4EverYoung,0,0,2,1305763200,flat fig newtons,"If your a fan of dry cookies/crackers, then look no further. Think of these new lil snacks as a flat, dry fig newton. As far as taste is concerned.. In my opinion, not so much. The texture reminds me of a cross between a ginger snap, and a caars cracker, which is not a bad thing in itself. However when i'm eating a cookie, i'm hoping not to have to compare it to somthing else. Try em for yourself. See what u think?",0,418,83,0.06978114478114478,0.6956,0.014222961850464344
375315,B000G17682,A31MPMNVCG0U39,D. Lewis,2,3,1,1260057600,Less than one star.,"This soup was a monumental disappointment as not only an Amy product but soup and Thai cuisine as well.  Do NOT buy a case if you have never eaten it.  Try one can first if at all possible. The can says ""Best by Sep 2012"" but I believe it will take a lot longer than that to get to ""best"".  I had to eat something else to satisfy my hunger and I still have the aftertaste of the soup.  Or maybe it was the carrot that had all but disintegrated, it was very mushy.  I am surprised it had maintained its shape.  I was not about to try any other vegetable.  Others advise adding ingredients but more power to them.  I don't see how one can doctor this soup to edibility.  The instructions say heat and serve.  I say don't bother.",0,726,141,0.2325,0.9337,0.0013441245537251234
26997,B003ULJJN0,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",3,4,5,1296000000,Exquisite Mint Tea,"*****<br />Moroccan Mint is a premium Numi tea. This herbal tea is certified organic and is kosher. It is delicious, and my favorite mint tea.<br /><br />On the box, the manufacturer says it better than I ever could: ""In the Moroccan spring, the snow melts off the Atlas Mountains, watering the plains below. As the days warm, some of the most soothing, refreshing and full-flavored mint flourishes in this ancient land of the Berbers. With a flavor as light and lively as a newly picked leaf, our choice organic mint will become your favorite mint teasan. An all-day or after-dinner delight, no wonder the Moroccans drink ten cups a day.""<br /><br />If you like Numi teas, get it---you won't be sorry. If you are new to Numi but love mint teas, this is one that will not disappoint.<br /><br />Highly recommended.<br />*****",1,825,142,0.3671328671328672,0.9618,0.9997898936271667
535530,B004UMDNSA,A1QZUWQL6G0DTN,Vijay Advani,0,0,5,1346544000,Excellent Product- One of the best,This is one of the hidden gem. It has Butter Flavor. ..Excellent Product. one of the best so far i have seen.,1,109,22,0.3111111111111111,0.6369,0.9998700618743896
20890,B001EPPCFS,A3EIBXNQNZFP9J,roseo,0,0,5,1283040000,Item 4 stars Packing 1 star,"These are really good, not to sweet and great texture.  The 5 stars is for the product, because mine arrived like the picture above with a few pillows, not enough to keep things from roaming in the box. All had crumbs in them, but I saved them in an airtight container for later use.<br />Amazon what's up with the packers?  I received a case of <a href=""http://www.amazon.com/gp/product/B003V0PXNU"">Bisto Gravy Granules for Chicken - 12pk x 170g</a> and they were shrink wrapped together and had so many pillows an ant could not get in, nothing short of stepping on them could hurt these anyway. So why are the fragile cookies left to roll around in the box???",1,661,115,0.12916666666666665,0.5742,0.0038295043632388115
560673,B000F7V872,A1N2PNRGN47Y2P,"Sue Mccrimmon ""Bookster""",1,1,1,1287273600,Da Vinci Sugar-Free Kahlua Syrup Smells Funny,"I buy the Da Vinci sugar-free syrups all the time and love most of them.  I only use them to flavor my coffee.<br /><br />I recently opened a bottle of the sugar-free Kahlua syrup and I may end up throwing it out. It smells awful, kind of sour. I don't know if it should smell this way in the bottle or if there is something off about MY bottle, but the odor is unbearable.<br /><br />I researched it online and can't find anything in relation to the Kahlua flavored syrup smelling funny.<br /><br />Better to toss it out than find out later on that there is something wrong with my particular bottle. I won't buy this flavor again.<br /><br />Sue",0,647,120,0.011666666666666662,-0.5499,0.0007122569368220866
60463,B003QNJYXM,AYTSBGA5A3UWI,Imran Ali,0,0,5,1351209600,A God Sent Remedy!!!,I love this stuff! It's a God sent Remedy for hangovers!.... I understand the health concerns many people have and I can also see that this can be habit forming. I make sure I only take one every so often and not everyday.,1,222,43,0.37625000000000003,0.8475,0.9996399879455566
502101,B0018AD7QK,A3KQW30UUUHSWE,SallyJ,0,0,5,1239667200,The Best,These cookies really satisfy my sweet tooth for chocolate chip cookies. Very tasty and doesn't make me feel so sugar deprived.,1,126,21,0.25,0.4902,0.999495267868042
455657,B005HG9ERW,AS44QEHT3KSPK,slaphappy,0,0,4,1350518400,ok but don't see the difference in one bottle,"Really hard to feel any specific benefits from just one bottle - it tasted great, didn't have that icky ""smooth"" taste that Evian has. It's good for you, but I didn't notice any feelings that I could directly associate to one bottle.",1,233,42,0.2011904761904762,0.6064,0.9971940517425537
455351,B005HG9ERW,#oc-R3EDGA2893DM4Y,"Edward Walker ""ednpatty""",0,0,5,1346976000,Great tasting water,This water taste great. We love the bottle. Perfect water for everyone :) I love that it is 1.5 liters because I am trying to drink more water. You will love this water.,1,169,33,0.6142857142857142,0.9761,0.99983811378479
240946,B000NBQUNW,A2PCWEDB6WVFQD,Kimberle A. Fricke,15,19,4,1184284800,Great idea,"We use this item for my teenage daughter who already has high cholesterol due to a strong family history of same.  It's much easier and more convenient than taking the pills, and less expensive.  She thinks the taste is good as well.  I can't say for sure whether they are effective in bringing down cholesterol or not.  However, my daughter's recent bloodwork shows significantly decreased cholesterol levels, so it's definitely worth a try.",1,442,73,0.12788194444444442,0.9467,0.9977076053619385
253141,B001EQ4IES,A39I6D8FJU0C4R,Elena J. Mccants,20,20,5,1286064000,Doesn't Taste Like Instant,"I discovered this coffee 6 years ago while on a trip to Maryland where our hostess served it at breakfast. I thought it was brewed and was surprised to see the jar in her hand as she made more. I had stopped brewing coffee at home because a) finding good brew coffee is hit or miss, b) finding a good coffee maker is expensive and hit or miss, c) it's a waste of coffee when brewing for one, and d) it involves too much cleanup. Taster's Choice was just what I needed: a great tasting coffee that I could make just enough of for one and not have to clean up much of anything. A perfect storm of great taste and convenience.<br /><br />I began with the original roast (loved it but eventually needed a stronger aroma) and graduated to the Gourmet (dark) roast that they are now calling French roast. It tastes like and has the aroma of great brewed coffee. There's nothing else like it on the grocery shelves. I've tried the others and they're not even in the same class as this ""instant"" coffee. To call it instant is misleading. ""Instant"" is a pejorative in coffee world and Taster's Choice deserves better. This roast is strong, robust, and can be bitter if you use too much. If you like your coffee mild, try the Taster's Choice original blend. If you prefer robust flavor and aroma, try this blend. It's great.<br /><br />It's difficult to find this roast in my grocery stores.",1,1381,254,0.2632183908045977,0.9878,0.9631139636039734
242497,B001N80ELI,A1AIRSF21GZ1MG,"Mateo Sanchez ""MLGS""",1,1,5,1253664000,Mighty Leaf Mighty Tasty,"This is a tasty and satisfying alternative to those blah non-caffeinated herbal blends.  Add some hot soy milk or milk and you have a great beverage that will tame your mid-morning or afternoon sweet tooth.  It's not really chocolatey or minty, but a nice rounded flavor.  No licorice, so there's no weird aftertaste.  The discount for the pack of three is economical, too!  One for house, office and pantry.",1,408,69,0.31203703703703706,0.2213,0.9998182654380798
477340,B0040WG0QM,A1MZTVJ2AXIFBL,"SR Hoffman ""SH""",10,10,5,1286323200,Delicious!,"I purchased this flavor at a health food store.  I have mixed feelings about most McDougall meals but this was just incredible!  It's restaurant quality stir-fry that takes 4-5 minutes to microwave.  Next time I make it, I will add some tofu or edamame.  I will definitely buy it again!",1,286,50,0.3,0.629,0.9995645880699158
138876,B000WFGSUY,AVGAPBDRYCM59,C. Brainerd,3,4,5,1316304000,Donate this to The Cat House on the Kings Sanctuary,"I ordered several cases of this as a donation to The Cat House on the Kings in Parlier, California...a non-profit, donation run, no-kill, no cage cat and dog sanctuary that was recently featured on Nat Geo Wild.  It's not cheap but I admire them for choosing the best quality cat food for their 700+ cats.",1,305,55,0.18,0.4346,0.9993103742599487
376764,B003Y7R6TY,A26Z1RSYVZVG2M,celes_knight,2,2,5,1301184000,Very Nice,"I've tried a number of different turkish delight brands, and this is one of the best.  The candy is stickier and stretchier than most.  The Bergamot was excellent.  My batch included Lemon/Lime, which was also excellent.  I wish I could buy a batch with just those two flavors.  I would buy this again.",1,302,53,0.7,0.9612,0.9996204376220703
68832,B000H7ELTM,A1I85Y08VRZ32Q,Jimmy Morelli,4,4,2,1273017600,"Small berries, way to much oil used to prevent caking.","I have been eating dried blueberries for years.  I mostly buy them from the grocer in smaller portion bags.  I thought I was getting a deal buying these.<br /><br />The blue berries in this pack are very small, yes blue berries are small berries but the berries used by Traverse are extremely small compared to other brands.  The size of the berries was not my main issue with the content of the package I bought.  All berries come with a small amount of oil added to prevent caking.  Traverse uses way to much oil to the point where the flavor of the berries is effected by it.<br /><br />These berries did not taste like the blue berries I had purchased before, all I could taste was the oil.  The berries resembled and tatsed like dried and oiled olives except much smaller.  I did not enjoy them and if I did not toss out the packaging I would of returned them.<br /><br />I would recommend going with a different brand, if not then buy the smaller package first as so you can make sure you like them before spending $50+ dollars on the larger package such as this one.",0,1073,198,-0.008333333333333333,-0.4763,0.007367192301899195
36747,B001HTJ2BQ,A37DUY2LW9LKKW,"J. Wilson ""byWilson""",90,95,1,1314921600,Bait & Switch fraud!,"Where I come from ""bait & switch"" is called fraud.<br />I thought that surely by now Amazon.com would have corrected this ""bait & switch"" problem of offering a premium coconut milk from Thailand, but then sending an inferior ""oil & water'"" product from Skri Lanka, since there were lots of reviews warning about this.<br />I had carefully verified that what I was ordering was truly from Thailand-but it is NOT! It is from Skri Lanka, instead.<br />ALSO, the product I received from Skri Lanka was in the old style yellow lined (Phenol lined?) cans-the yellow kind with the white stripe down the side that theoretically products you from the metals they use to seal the can! (And I am allergic to the chemical phenol!)<br />The Thailand product comes in a silver colored can-I opened both products today and did the comparision side by side.<br />So not only is Amazon.com allowing a bait & switch to happen, they are allowing an older style (a potentially harmful style) of can to be sold.<br />I had to use a couple of cans for a party tonight, but I will not eat it!<br />I have asked for my money back and cancelled by subscription, and will buy the rich creamy Thailand coconut milk from my health food store!",0,1214,214,0.11106150793650793,0.8741,0.002354816533625126
234845,B000KV7ZGQ,AD3G203JHBH0,Lastinclass,0,0,5,1229817600,A good little toy for every 4 legged good little girl and boy,"I heard the inventor on a local radio station one day Talking about her Boston terrier who tore up all his toys and she said that's why she invented this. I was a little unsure that this would keep my little # 3 BT  busy, but it does. It also keeps #2 BT busy, but #1 BT just wants you to shake the treats out. The only problem I have is finding treats small enough to work in it. Sometimes I just put their dog food in it and they still love to play with it. I definitely would recommend this dog toy to anyone who very active dogs it does keep them busy.",1,556,114,0.015512820512820515,0.9407,0.43074679374694824
235053,B0034EDMCW,A3VD6KREW99X02,Eric Alan,0,0,5,1345852800,Love this Apricot Almond bar,"KIND makes some great tasting fruit and nut bars. This flavor is my favorite because the apricot mixed with the coconut flavor is hard to beat. That's what I taste when I eat this, apricot, coconut, and some almond. It's not a dry bar, it's got some chewy gooey to it, which I also enjoy. Overall probably my fav fruit and nut bar.",1,331,63,0.2552083333333333,0.9519,0.9993195533752441
344314,B0026KNQSA,A25BDPF8J9WA21,K. Kitcharayothin,4,4,2,1245801600,Decent,"These have a great crunch and it's great that it's low fat. However, it's way too salty. 280mg per serving is more than twice the amount of regular flavor chips like Lays. The cheddar and sour cream and onion flavor is delicious but also way too salty and too much sodium for my taste buds or health.",0,300,57,0.39375000000000004,0.7684,0.1860315501689911
361880,B006N3HZ6K,A67YO0RRC61AM,ECS66,0,0,5,1323302400,"Great coffee, but may cancel subscription","We've been receiving Jet Fuel via Amazon's ""Subscribe And Save"" program for about a year.  The coffee is dark and strong, as we like it.  Subscribe And Save is a great convenience.  However, with coffee prices creeping up as they are, we are re-thinking the whole single-serve coffee thing.  May put away our Keurig brewer and haul out the ol' drip maker from the back of the cabinet.  The taste of the coffee rates five stars.  If factoring in the price, it would be fewer stars.",1,480,86,0.2566666666666667,0.946,0.017881637439131737
212318,B0000DGFAC,A2LKTPYFKMANMO,"C. powers ""willson""",1,2,1,1263513600,If I wanted a dead tree I'd be happy with what I got.,I ordered this for my boyfriend as a gift and it arrived half dead and on its way to completing the process.,0,108,22,-0.18333333333333335,-0.34,0.0017278073355555534
497841,B000LKVD5U,A324FVIOYCWNSB,"Eric BVD ""Eric""",0,0,4,1215302400,An addictive potato chip,Eat at your own risk.  Once I would open a bag I could not stop.  Good and salty.,1,81,18,0.4333333333333333,-0.3855,0.9991508722305298
562072,B001M0ALK6,A2HIFEA5O00M69,Dr. James Williamson,0,7,1,1311033600,What a waste,"We tried this product tonight for the first time.  What a disappointment for both my 11 year-old daughter and me.  It's amazing just how bland this coating is.  It also has a disgustifying effect on the chicken.  My daughter rejected it, and rejecting food is something she very rarely does.  Our pet rats did not reject it.<br /><br />This is a product for the crowd who think Hostess products are good.<br /><br />To add insult to injury, I bought two boxes of this destructive product for the price of one.  So now I have that second unused box wasting space in my house.  I was going to leave that box somewhere off-property where it can be found by someone else to use.  But that would be a disservice to the other person.  So in the trash it goes.<br /><br />With even moderately tasty food, when one eats enough of it, one feels fine.  But when one fills up with chicken treated with Shake 'N Bake, one ponders what relief a gastric lavage would bring.  This product is absolute crap.",0,991,179,-0.10899999999999999,-0.8045,0.0011969642946496606
350228,B000H5DADW,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",0,0,4,1244160000,Good Sugar Free Cookies - Recommended,"I have tried several types of Murray sugar free cookies and can say that they have all been good and the ""Fudge Dipped Mint Cookies"" are no exception. These are not quite as good as regular cookies but, being diabetic friendly, are a good alternative.<br /><br />Recommended!",1,275,47,0.43571428571428567,0.9168,0.9983159303665161
317566,B004D9VY40,A1C6756X4K6UU1,Jenny,1,1,5,1325894400,Super!,"My parents loved the fruit gift box! Their package arrived before Christmas even though I missed the deadline for that promised delivery date. They said the fruit was very good, and the pears came with an information sheet explaining when they would be perfectly ripe for eating.",1,279,47,0.9283333333333333,0.9412,0.9997153878211975
559749,B001E8DHPW,A3CAJB15QFLKZP,Deb,1,2,5,1312675200,Awesome,"I have been studying all the benefits of coconut oil and wanted to get the best one. I use it in place of lotion, hair conditioning (leave on 20 minutes and wash your hair) and cooking. It is soooooo awesome I love the smell and my skin and hair look great. I had decided to get away from harmful chemicals and back to basics I put some in a little  pump bottle and no more lotion in my bathroom , even my hubby is using it now. I am like the church of coconut oil now. This bottle will last a year so it saves money too.",1,521,107,0.3578125,0.9661,0.996263325214386
555274,B002ESSASK,AJ9S0VFLBTKJT,Eric W.,1,1,4,1323820800,Great cup of coffee,"I ordered the big bag (32 oz) because of the price. Since it's whole bean, the coffee takes longer to go bad. Every few days I grind more beans. It's a full bodied coffee with an earthy finish. If you're a fan of Starbucks' Pike Place, this is far darker than that. I would say it's similar tasting to a Sumatra because of the earthy undertones.",1,345,66,0.031250000000000014,-0.296,0.7078531384468079
19936,B0042GUIV4,A2U439EVGP8RG3,AndreStefan,0,0,5,1327449600,"See's gets 5 stars, but shipping charge gets ONE star.","By far, the best chocolate in the USA. Better than Godiva, I think, but others may disagree. I LOVE See's Candies, BUT the shipping cost is almost the same as the pound of truffles.  I know shipping chocolate may be difficult during hot or cold times, but geez, something has to be done about this..... Maybe buy multiple See's products for shipping discounts? we don't have See's stores in the East, just little stands in malls during the holiday season with few choices. I WANT MY SEE'S KEY LIME WHITE CHOCOLATE TRUFFLES.  Your best bet is to search amazon's grocery and gourmet food site and find discounts. During the winter holidays, I got terrific truffles at a deep discount, regularly $100 for $20 plus free shipping.",1,725,126,0.12569444444444444,0.9844,0.21983279287815094
359894,B0030HO67I,A2OAKG6YEUXX4A,Judi Bridges,2,2,4,1333584000,"Love the Litter, Hate the Cost","This product is perfect in any household, but particularly in an apartment. In fact, this is the only thing my two cats have ever used. There can be a tracking issue, but that has not been a deal-breaker for me. I was paying anywhere from $7.99 to $9.99 per five-pound bag on any given week, which I thought was excessive but worth it. I feel I'm being punished for my loyalty by needing to order this now that my grocery store no longer stocks it. $16.89/5-lb. bag. Seriously? Why so much higher than a grocery store?",1,518,96,0.16190476190476194,0.2406,0.6006954908370972
45791,B0041NYV8E,A35W3JQYP0M655,"Ambergris ""John Thomas""",1,2,1,1328140800,...No,"I really was surprised at how bad this stuff really was.  When I ordered it I figured with ingredients like ginger and lemon that it would make a satisfying hot wintertime drink.  But alas it was downright terrible. I heated the right amount of water as per its directions and found it extremely strong and bitter.  So I added more water and mix and this time added some honey for flavor and still found it too strong, and very unsatisfying.  Finally I cut it with extra water and that was all she wrote, it was still bad.  Worse I feel than the taste of this stuff when actually drinking it was the terrible aftertaste that lasts for some time.  An hour later I could still taste some of it lingering, and it was not at all pleasant.  I do not, and cannot recommend this drink at all....",0,788,147,-0.021103896103896094,-0.9548,0.0033804867416620255
399516,B00017LEXE,A20HKLJ1MKE0DG,"D. Adams ""Country Boy""",2,2,5,1198627200,GREAT,Great popcorn!! Good popping results and wonderful flavor.  Can't help but love it and I will re-order when I run out.  Recommend to one and all,1,144,26,0.8,0.5428,0.9998763799667358
404398,B007KOOCJ4,A1H2ZBNQ2MVUZ0,Ben,0,0,5,1349222400,This is it,"This is the sauce you've been looking for. The flavor profile is immediately recognizable as that creamy-delicious-touch-of-spice stuff that comes in an unmarked squirt bottle in every Japanese Hibachi restaurant in the States. It's a shame a bottle goes for 13 bucks, because there is no way your first bottle will be your last.",1,329,54,0.125,-0.6486,0.9842990636825562
332604,B003GS5FMQ,A3SPGYEGB5RYOF,"K. Stockar ""Busy Mom""",0,0,5,1323907200,"Delicious, healthy snack!!!",These are currently my favorite snack!  They are very healthy and taste delicious.  Yummy unique mix of flavors.  Definitely a must-try snack!!,1,143,22,0.53,0.9491,0.9998542070388794
3441,B005K4Q1VI,A1I83GB8DSDCK4,Greg,0,1,5,1332288000,Delicious,"I'd never heard of this brand but they were very cheap here on Amazon and I was extremely surprised at how good the Dark Chocolate Hot Cocoa is.  Absolutely worth trying, it's really quite good.",1,194,35,0.3275,0.9363,0.9998117089271545
32293,B001AJ1ULS,A6CF2SPHRU7O7,"Westie Mom ""Westie Mom""",0,0,5,1260835200,happy dogs= Happy Hips treats,"If your dogs need glucosamine and chondroitin, this is the product for you. It must be tasty because my 14 1/2 year old Westie loves it as does her much younger sister.",1,168,32,0.05,0.5719,0.9995577931404114
197108,B000FNH1C2,A24C4NUHDQWOT7,"Stpehanie Sands ""pokerjoker""",4,4,5,1167350400,A relief...,"First I'd like to say that many of Nana's cookies are most delicious and I've tried most of the flavors.  My favorites tend to be this one and the chocolate coconut chip.  As one of the other reviewers pointed out you have to have a particular palate to enjoy this type of cookie.  For those of use that try to limit our processed cane sugar intake or have particular dietary restrictions...vegan, sugar substitutes, etc. these are really delicious and allow a taste of that bad for you diet that we've been led to believe we want.  Thanks Nana's for the natural foodie options.",1,578,103,0.30448717948717946,0.9631,0.9990087747573853
286437,B004PX9JPA,AKFL3E0K3PLND,Darryl Der,1,2,5,1325980800,Slim Jim Habenero sticks,"Good service. Product very peppery hot, but good. i would buy again. not for those that do not like spicy.",1,106,20,0.38,0.4828,0.9933571219444275
18580,B002UL6M0E,A20THMR1NY0SVV,"toolmom3 ""toolmom3""",1,3,5,1324512000,Picture is NOT a correct representation of product!!!,"The product DESCRIPTION is what everyone needs to be sure to go by when ordering. My order came in, as described, with- dark, white, milk, hazelnut and peanut butter truffles. Although, I would have loved either product to have shown up on my doorstep for the price! Also- My shipping box was damaged but well-packed but with no ice pack. They sent it to South Texas-it's always warm here! When the box was opened, I found the truffles' box itself was damaged. This is a really sturdy box. Made out of bookbinding or some other hard, thick card material. The shipping company must have really been slamming it around. Well, it is Christmastime.....",1,648,113,0.16583333333333333,-0.3987,0.22356165945529938
422457,B000EMK4FA,A3DBM70H6PTW1W,Erin,7,7,5,1173312000,MMMM Cherry Chip Cake,"I've looked everywhere for Cherry Chip cake mixes - my mom made them for my birthday every year when I was growing up, but you just can't find them in stores any more.  I was thrilled to be able to buy them online!  Packs of 12 are a little much for me, but I've been sharing them so everyone can taste  how good they are. :)",1,325,66,0.41964285714285715,0.9549,0.9988239407539368
409746,B003LPZTTS,A1RMUKHUTO1DIK,Chip Green,0,0,1,1327968000,Hernia Inducing Cat Litter,"I used Fresh Step cat litter for many years and was quick to tell any of my cat owner friends that it was the best ""bang for the buck"" litter. It clumped hard, making the chore of cleaning the cat box a relatively easy one. Sometime around 6 months ago, that all changed. Now, it forms a sludge in the cat box that is nearly impossible to scrape out. The amount of effort necessary to clean the box could easily induce a muscle strain or hernia for those unfortunate enough to purchase this litter. Interestingly, after having this experience (twice, because I thought maybe I just got a bad batch the first time) I turned to Scoop Away which I always considered to be a similarly good product, only to find the exact same thing. What the heck? Turns out both products are made by the Clorox Pet products Co. Consider yourself warned!",0,834,153,0.1530701754385965,0.9312,0.003402087138965726
378595,B004051BO0,A1V4JZX87T2NEB,Victor Simionas,0,0,5,1329868800,"Better than coffee, energy lasts for hours","This tea is absolutely delicious and gives me energy throughout the day. No more yawning, feeling tired, etc. I wanted to try a powerful tea because coffee wasn't doing the job for me anymore in the morning. One tea bag has almost as much caffeine as one cup of coffee, but it energizes you much more, and it's very healthy too. I HIGHLY RECOMMEND TRYING IT.",1,358,66,0.27,0.9564,0.9998196959495544
366635,B000FDLB1Y,A3FM41LTGIA2N7,Chablis from Seattle,3,3,5,1329609600,Try it once--you'll never pine for split pea soup again!!,"I make fabulous homemade split pea soup----even, with sherry, to serve for company.  NEVER have I been able to tolerate any  commercial brands before.  But here I am.....old, alone with my dog, and unwilling or unable to cook anything for long periods of time.  And, rats!! I love split pea soup.  The first time I tried Alessi's, I added nothing!!  I expected a dreary, possibly-OK taste to which I would add carrots, ham, and other things to make it tolerable.  What a surprise....this soup is delicious, prepared directly from the package's directions.  The first time Chablis (my dog who likes soup)  and I tasted a bowl, the soup was of normal soup-like consistency.....even the unexpected salad macaroni added texture...and the flavor needed nothing!  After the first bowl,however, the soup becomes very thick, so I added a bit of cream and a tablespoon of sherry and voila!  I had split pea soup like I used to make--only with hours less preparation time.  I will never be without Alessi Split Pea soup again.",1,1016,171,0.1299019607843137,0.9766,0.9800062775611877
545754,B000FNCXL6,A38J28EK818N9C,"E. Buhrow ""Ellen""",0,0,5,1324080000,delicious!,"I bought these sky bars for my husband who was nostolgic about the old seven up bars. While they don't have all the flavors inclued in those, the flavors in this bar are delicious! It's like getting 4 kinds of chocolate bar in one.",1,231,44,0.55,0.7574,0.9997665286064148
350268,B001VS62GQ,AVAXQ88DF7Y6M,"Beverly Terry ""ConservativeMom""",2,2,5,1318896000,Sport Beans,We found this product in a triathlon shop and tried for our kid's soccer games and swim meets.  They love them and insist the beans really give them energy for their particular sport.  This company shipped accurately and fast.,1,226,39,0.29333333333333333,0.7624,0.9988287091255188
394963,B000GAQE3G,A10XU5U7VWUYDN,Alfred,1,1,5,1167436800,Easily the best coffee candy on the market!  Esp if you like Dunkin Donuts coffee.,"This is as close as it gets to replicating Dunkin Donuts' irreplacable coffee (well, if you live in Boston/New England), so if you're a DD coffee fan, get a bag of these and carry them with you when you're travelling away from the New England area.  Not too sweet, not too bitter -- just right.",1,294,55,0.1616883116883117,0.2851,0.997359573841095
359526,B007M832YY,A2O7EQPGUWFS7H,Linda,0,0,2,1312934400,Taste good - but not as good at Weight Watchers Brand,"These pop chips are satisfying and good for a snack, but not what I expected.  They do not taste as good, crisp or as light as the Weight Watchers brand that is so hard to find in stock.  I wish Amazon could carry the actual Weight Watcher's Brand chips - They are the best snack out there.",0,290,57,0.3509259259259259,0.9509,0.9869893193244934
175341,B0012NUVN0,A3F1I93M82GJER,Greenbean7,0,0,1,1301011200,Non-everlasting treat ball,"I bought this for my daughter's dog. He is a hybrid, probably Australian cattle dog and Jack Russell and weighs less than 40 lbs. It took him all of 2 minutes to figure out that he could get the large treat out of the ball by getting one canine tooth under the edge and pulling. The second one came out even faster! The treats themselves did take him about 5-10 minutes to eat. As far as entertainment value and boredom relief while in his kennel? I couldn't even give it to him in the kennel because the ball itself was too easy to chew up once the treats were out of it.<br /><br />Not impressed, not worth the money, doesn't do what it's advertised to do, won't bother ordering more of the treats to fit it as they are quite expensive and I can keep him entertained longer with a Kong or Nyla Bone. Modification in design so the treat doesn't pop out so easily might fix it, but at this point, for the price, don't bother.  Waste of 20 bucks.",0,945,181,0.15879120879120878,0.9544,0.0016030357219278812
17244,B000I6PZVK,A2RQSH3711IFPE,jan stockman,0,0,5,1286668800,good product good price,This was a very good product at a very good price. Can't find this flavor at every grocery store and it is good to know I can get it quickly on line.  Thanks for offering this product.,1,184,37,0.6106666666666667,0.9096,0.9996554851531982
295359,B000PHMX2Q,A3LH8RWTZFS96Z,Missy Faye,0,0,1,1348099200,TERRIBLE,"This is my second time buying Goji juice from this account. The 1st 2 bottles I bought were red, sweet, and tasted fruity. The 2nd time I bought 2 bottles the juice was orange, tasted like a smokey rotten fruit, and the lable was different. I'm very disappointed because I thought if I bought from the same company, I would get the same product. How do I get my money back for this trash I was sent? I will never buy Goji online again. It's a great product but being stored wrong and sent to the buyer wrong. I'm very upset with my purchase. SUCH a waste of money. DO NOT BUY GOJI ON AMAZON!",0,591,115,-0.058333333333333334,-0.919,0.0004046967369504273
41411,B004GDW51Y,A2Z8AFELRNRZI8,"Gorgeous Brunette ""GB""",10,10,4,1325635200,very nice...,"Fresh, light to medium scent and taste. Looks like it comes in a glass jar, which is why I ordered it, but turns out to be plastic. Dang. Back to my 1st place winner, Artisana coconut oil, the best I have tried of the organics, and I have tried Nutiva, Nature's Way, and a couple of others.",1,290,57,0.425,0.9371,0.02697603777050972
170954,B0017UFQG0,A1698RISUBREP,Purple Turtle,0,0,5,1341964800,A Muffin Taste,A delicious light sweet cashew taste with a cookie cake texture. Calories 240. Calories From Fat 80. Total Fat 9G. Sat Fat 1.5G. Sodium 35MG. Total carb 36G. Dietary Fiber 1G.  Sugar 18G. Protein 4G.,1,199,35,0.35,0.7717,0.9992782473564148
431818,B000FFRY5O,A18WL6K019F030,Mother of three,3,3,5,1188518400,"Light, Crunchy and not too salty","I really was impressed with the Wylde pretzels. I had purchased it on a couple of different occassions, but my latest purchase in August 2007 was the best. It seems that they improved their recipes. My children love it and I am planning on reordering some more.",1,261,47,0.5285714285714286,0.9635,0.9994458556175232
